sample_id,category,split,question_type,difficulty,bus_system,scenario_id,human_authored,expert_validated,physics_valid,power_balance_error_MW,annotator_1,annotator_2,annotator_3,expert_mean,inter_rater_kappa,hallucination_flag,hallucination_category,bleu_score,rouge_l,bertscore,data_generation_method,creation_date
GO_1055,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1055,False,True,True,0.0,4,5,5,4.67,0.83,False,none,0.393,0.501,0.849,physics-constrained synthetic generation,2024-01-01
GO_1056,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1056,False,True,True,0.0,4,4,5,4.33,0.77,False,none,0.321,0.452,0.847,physics-constrained synthetic generation,2024-01-01
GO_1057,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1057,False,True,True,0.0,5,3,4,4.0,0.79,False,none,0.382,0.435,0.858,physics-constrained synthetic generation,2024-01-01
GO_1058,grid_operations,val,reasoning,medium,IEEE-30,SCN_GO_1058,False,True,True,0.0,4,4,5,4.33,0.76,False,none,0.384,0.422,0.844,physics-constrained synthetic generation,2024-01-01
GO_1059,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1059,False,True,True,0.0,3,4,3,3.33,0.81,False,none,0.386,0.454,0.829,physics-constrained synthetic generation,2024-01-01
GO_1060,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1060,False,True,True,0.0,4,3,4,3.67,0.77,False,none,0.324,0.505,0.831,physics-constrained synthetic generation,2024-01-01
GO_1061,grid_operations,val,reasoning,medium,IEEE-30,SCN_GO_1061,False,True,True,0.0,3,3,3,3.0,0.81,False,none,0.36,0.457,0.851,physics-constrained synthetic generation,2024-01-01
GO_1062,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1062,False,True,True,0.0,3,5,3,3.67,0.78,False,none,0.361,0.537,0.839,physics-constrained synthetic generation,2024-01-01
GO_1063,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1063,False,True,True,0.0,4,3,4,3.67,0.78,False,none,0.334,0.466,0.847,physics-constrained synthetic generation,2024-01-01
GO_1064,grid_operations,val,reasoning,medium,IEEE-14,SCN_GO_1064,False,True,True,0.0,5,4,4,4.33,0.84,False,none,0.378,0.496,0.828,physics-constrained synthetic generation,2024-01-01
GO_1065,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1065,False,True,True,0.0,3,3,5,3.67,0.8,False,none,0.385,0.506,0.828,physics-constrained synthetic generation,2024-01-01
GO_1066,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1066,False,True,True,0.0,4,3,4,3.67,0.74,False,none,0.409,0.539,0.833,physics-constrained synthetic generation,2024-01-01
GO_1067,grid_operations,val,reasoning,medium,IEEE-30,SCN_GO_1067,False,True,True,0.0,4,4,5,4.33,0.84,False,none,0.328,0.511,0.851,physics-constrained synthetic generation,2024-01-01
GO_1068,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1068,False,True,True,0.0,4,5,4,4.33,0.8,False,none,0.385,0.456,0.832,physics-constrained synthetic generation,2024-01-01
GO_1069,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1069,False,True,True,0.0,3,4,4,3.67,0.81,False,none,0.395,0.492,0.853,physics-constrained synthetic generation,2024-01-01
GO_1070,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1070,False,True,True,0.0,5,4,3,4.0,0.8,False,none,0.346,0.541,0.832,physics-constrained synthetic generation,2024-01-01
GO_1071,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1071,False,True,True,0.0,5,3,3,3.67,0.77,False,none,0.37,0.45,0.85,physics-constrained synthetic generation,2024-01-01
GO_1072,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1072,False,True,True,0.0,5,5,3,4.33,0.84,False,none,0.372,0.478,0.839,physics-constrained synthetic generation,2024-01-01
GO_1073,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1073,False,True,True,0.0,3,4,5,4.0,0.83,False,none,0.347,0.54,0.838,physics-constrained synthetic generation,2024-01-01
GO_1074,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1074,False,True,True,0.0,3,5,4,4.0,0.76,False,none,0.395,0.465,0.829,physics-constrained synthetic generation,2024-01-01
GO_1075,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1075,False,True,True,0.0,3,4,4,3.67,0.81,False,none,0.386,0.459,0.856,physics-constrained synthetic generation,2024-01-01
GO_1076,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1076,False,True,True,0.0,4,5,3,4.0,0.81,False,none,0.396,0.467,0.833,physics-constrained synthetic generation,2024-01-01
GO_1077,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1077,False,True,True,0.0,3,3,3,3.0,0.79,False,none,0.382,0.463,0.855,physics-constrained synthetic generation,2024-01-01
GO_1078,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1078,False,True,True,0.0,5,3,3,3.67,0.84,False,none,0.34,0.485,0.837,physics-constrained synthetic generation,2024-01-01
GO_1079,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1079,False,True,True,0.0,4,5,5,4.67,0.8,False,none,0.338,0.532,0.854,physics-constrained synthetic generation,2024-01-01
GO_1080,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1080,False,True,True,0.0,3,3,3,3.0,0.75,False,none,0.32,0.425,0.828,physics-constrained synthetic generation,2024-01-01
GO_1081,grid_operations,val,factual,easy,IEEE-30,SCN_GO_1081,False,True,True,0.0,3,4,4,3.67,0.76,False,none,0.4,0.489,0.825,physics-constrained synthetic generation,2024-01-01
GO_1082,grid_operations,val,reasoning,medium,IEEE-30,SCN_GO_1082,False,True,True,0.0,3,4,3,3.33,0.77,False,none,0.375,0.425,0.854,physics-constrained synthetic generation,2024-01-01
GO_1083,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1083,False,True,True,0.0,3,3,5,3.67,0.81,False,none,0.396,0.508,0.821,physics-constrained synthetic generation,2024-01-01
GO_1084,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1084,False,True,True,0.0,5,5,3,4.33,0.75,False,none,0.34,0.531,0.825,physics-constrained synthetic generation,2024-01-01
GO_1085,grid_operations,val,reasoning,medium,IEEE-30,SCN_GO_1085,False,True,True,0.0,5,3,5,4.33,0.77,False,none,0.338,0.513,0.822,physics-constrained synthetic generation,2024-01-01
GO_1086,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1086,False,True,True,0.0,4,5,3,4.0,0.83,False,none,0.346,0.472,0.839,physics-constrained synthetic generation,2024-01-01
GO_1087,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1087,False,True,True,0.0,5,4,5,4.67,0.75,False,none,0.408,0.482,0.85,physics-constrained synthetic generation,2024-01-01
GO_1088,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1088,False,True,True,0.0,4,3,4,3.67,0.75,False,none,0.337,0.456,0.852,physics-constrained synthetic generation,2024-01-01
GO_1089,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1089,False,True,True,0.0,4,4,4,4.0,0.79,False,none,0.344,0.473,0.834,physics-constrained synthetic generation,2024-01-01
GO_1090,grid_operations,val,factual,easy,IEEE-30,SCN_GO_1090,False,True,True,0.0,3,4,3,3.33,0.8,False,none,0.341,0.514,0.841,physics-constrained synthetic generation,2024-01-01
GO_1091,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1091,False,True,True,0.0,4,3,3,3.33,0.77,False,none,0.405,0.452,0.824,physics-constrained synthetic generation,2024-01-01
GO_1092,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1092,False,True,True,0.0,5,4,5,4.67,0.82,False,none,0.379,0.496,0.832,physics-constrained synthetic generation,2024-01-01
GO_1093,grid_operations,val,factual,easy,IEEE-30,SCN_GO_1093,False,True,True,0.0,4,4,5,4.33,0.75,False,none,0.351,0.527,0.845,physics-constrained synthetic generation,2024-01-01
GO_1094,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1094,False,True,True,0.0,3,4,5,4.0,0.75,False,none,0.376,0.423,0.829,physics-constrained synthetic generation,2024-01-01
GO_1095,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1095,False,True,True,0.0,5,4,3,4.0,0.79,False,none,0.361,0.429,0.844,physics-constrained synthetic generation,2024-01-01
GO_1096,grid_operations,val,factual,easy,IEEE-30,SCN_GO_1096,False,True,True,0.0,5,5,3,4.33,0.84,False,none,0.401,0.445,0.828,physics-constrained synthetic generation,2024-01-01
GO_1097,grid_operations,val,reasoning,medium,IEEE-30,SCN_GO_1097,False,True,True,0.0,5,5,5,5.0,0.77,False,none,0.378,0.46,0.831,physics-constrained synthetic generation,2024-01-01
GO_1098,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1098,False,True,True,0.0,4,4,3,3.67,0.82,False,none,0.381,0.494,0.854,physics-constrained synthetic generation,2024-01-01
GO_1099,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1099,False,True,True,0.0,5,4,5,4.67,0.83,False,none,0.326,0.519,0.856,physics-constrained synthetic generation,2024-01-01
GO_1100,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1100,False,True,True,0.0,3,5,5,4.33,0.83,False,none,0.39,0.45,0.83,physics-constrained synthetic generation,2024-01-01
GO_1101,grid_operations,val,multi_step,hard,IEEE-30,SCN_GO_1101,False,True,True,0.0,4,3,3,3.33,0.83,False,none,0.311,0.443,0.841,physics-constrained synthetic generation,2024-01-01
GO_1102,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1102,False,True,True,0.0,4,5,5,4.67,0.8,False,none,0.347,0.438,0.836,physics-constrained synthetic generation,2024-01-01
GO_1103,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1103,False,True,True,0.0,5,3,3,3.67,0.75,False,none,0.407,0.525,0.839,physics-constrained synthetic generation,2024-01-01
GO_1104,grid_operations,val,multi_step,hard,IEEE-30,SCN_GO_1104,False,True,True,0.0,4,5,3,4.0,0.75,False,none,0.333,0.45,0.832,physics-constrained synthetic generation,2024-01-01
GO_1105,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1105,False,True,True,0.0,4,5,3,4.0,0.75,False,none,0.366,0.427,0.855,physics-constrained synthetic generation,2024-01-01
GO_1106,grid_operations,val,reasoning,medium,IEEE-30,SCN_GO_1106,False,True,True,0.0,5,3,4,4.0,0.81,False,none,0.352,0.52,0.844,physics-constrained synthetic generation,2024-01-01
GO_1107,grid_operations,val,multi_step,hard,IEEE-14,SCN_GO_1107,False,True,True,0.0,4,3,5,4.0,0.82,False,none,0.336,0.523,0.84,physics-constrained synthetic generation,2024-01-01
GO_1108,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1108,False,True,True,0.0,5,3,4,4.0,0.76,False,none,0.41,0.433,0.838,physics-constrained synthetic generation,2024-01-01
GO_1109,grid_operations,val,reasoning,medium,IEEE-30,SCN_GO_1109,False,True,True,0.0,5,5,4,4.67,0.81,False,none,0.34,0.458,0.827,physics-constrained synthetic generation,2024-01-01
GO_1110,grid_operations,val,multi_step,hard,IEEE-30,SCN_GO_1110,False,True,True,0.0,5,4,5,4.67,0.76,False,none,0.344,0.452,0.856,physics-constrained synthetic generation,2024-01-01
GO_1111,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1111,False,True,True,0.0,5,3,5,4.33,0.75,False,none,0.337,0.503,0.823,physics-constrained synthetic generation,2024-01-01
GO_1112,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1112,False,True,True,0.0,5,3,5,4.33,0.76,False,none,0.378,0.505,0.826,physics-constrained synthetic generation,2024-01-01
GO_1113,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1113,False,True,True,0.0,5,4,5,4.67,0.83,False,none,0.325,0.443,0.846,physics-constrained synthetic generation,2024-01-01
GO_1114,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1114,False,True,True,0.0,3,3,5,3.67,0.79,False,none,0.346,0.455,0.846,physics-constrained synthetic generation,2024-01-01
GO_1115,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1115,False,True,True,0.0,3,3,5,3.67,0.8,False,none,0.334,0.425,0.84,physics-constrained synthetic generation,2024-01-01
GO_1116,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1116,False,True,True,0.0,4,4,5,4.33,0.81,False,none,0.408,0.428,0.848,physics-constrained synthetic generation,2024-01-01
GO_1117,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1117,False,True,True,0.0,5,3,3,3.67,0.8,False,none,0.369,0.471,0.852,physics-constrained synthetic generation,2024-01-01
GO_1118,grid_operations,val,reasoning,medium,IEEE-14,SCN_GO_1118,False,True,True,0.0,3,5,5,4.33,0.82,False,none,0.321,0.465,0.839,physics-constrained synthetic generation,2024-01-01
GO_1119,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1119,False,True,True,0.0,4,5,5,4.67,0.76,False,none,0.389,0.522,0.851,physics-constrained synthetic generation,2024-01-01
GO_1120,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1120,False,True,True,0.0,3,4,3,3.33,0.77,False,none,0.339,0.47,0.831,physics-constrained synthetic generation,2024-01-01
GO_1121,grid_operations,val,reasoning,medium,IEEE-30,SCN_GO_1121,False,True,True,0.0,5,4,3,4.0,0.76,False,none,0.337,0.442,0.838,physics-constrained synthetic generation,2024-01-01
GO_1122,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1122,False,True,True,0.0,3,4,3,3.33,0.79,False,none,0.322,0.494,0.852,physics-constrained synthetic generation,2024-01-01
GO_1123,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1123,False,True,True,0.0,3,4,3,3.33,0.78,False,none,0.32,0.54,0.853,physics-constrained synthetic generation,2024-01-01
GO_1124,grid_operations,val,reasoning,medium,IEEE-14,SCN_GO_1124,False,True,True,0.0,3,3,4,3.33,0.76,False,none,0.403,0.434,0.831,physics-constrained synthetic generation,2024-01-01
GO_1125,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1125,False,True,True,0.0,4,3,5,4.0,0.75,False,none,0.353,0.465,0.853,physics-constrained synthetic generation,2024-01-01
GO_1126,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1126,False,True,True,0.0,5,4,5,4.67,0.77,False,none,0.366,0.53,0.841,physics-constrained synthetic generation,2024-01-01
GO_1127,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1127,False,True,True,0.0,4,5,5,4.67,0.76,False,none,0.411,0.468,0.829,physics-constrained synthetic generation,2024-01-01
GO_1128,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1128,False,True,True,0.0,5,4,5,4.67,0.83,False,none,0.385,0.453,0.836,physics-constrained synthetic generation,2024-01-01
GO_1129,grid_operations,val,factual,easy,IEEE-14,SCN_GO_1129,False,True,True,0.0,5,4,4,4.33,0.75,False,none,0.354,0.464,0.833,physics-constrained synthetic generation,2024-01-01
GO_1130,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1130,False,True,True,0.0,4,4,5,4.33,0.84,False,none,0.347,0.466,0.847,physics-constrained synthetic generation,2024-01-01
GO_1131,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1131,False,True,True,0.0,3,3,3,3.0,0.74,False,none,0.358,0.443,0.853,physics-constrained synthetic generation,2024-01-01
GO_1132,grid_operations,val,factual,easy,IEEE-14,SCN_GO_1132,False,True,True,0.0,3,5,3,3.67,0.83,False,none,0.339,0.493,0.824,physics-constrained synthetic generation,2024-01-01
GO_1133,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1133,False,True,True,0.0,4,3,3,3.33,0.77,False,none,0.408,0.432,0.84,physics-constrained synthetic generation,2024-01-01
GO_1134,grid_operations,val,multi_step,hard,IEEE-30,SCN_GO_1134,False,True,True,0.0,5,5,3,4.33,0.77,False,none,0.334,0.523,0.842,physics-constrained synthetic generation,2024-01-01
GO_1135,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1135,False,True,True,0.0,5,5,4,4.67,0.76,False,none,0.348,0.425,0.849,physics-constrained synthetic generation,2024-01-01
GO_1136,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1136,False,True,True,0.0,5,5,5,5.0,0.79,False,none,0.326,0.425,0.838,physics-constrained synthetic generation,2024-01-01
GO_1137,grid_operations,val,multi_step,hard,IEEE-30,SCN_GO_1137,False,True,True,0.0,3,5,4,4.0,0.84,False,none,0.399,0.531,0.839,physics-constrained synthetic generation,2024-01-01
GO_1138,grid_operations,val,factual,easy,IEEE-30,SCN_GO_1138,False,True,True,0.0,4,3,4,3.67,0.81,False,none,0.362,0.52,0.826,physics-constrained synthetic generation,2024-01-01
GO_1139,grid_operations,val,reasoning,medium,IEEE-30,SCN_GO_1139,False,True,True,0.0,4,5,4,4.33,0.82,False,none,0.375,0.438,0.848,physics-constrained synthetic generation,2024-01-01
GO_1140,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1140,False,True,True,0.0,3,3,4,3.33,0.82,False,none,0.384,0.532,0.835,physics-constrained synthetic generation,2024-01-01
GO_1141,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1141,False,True,True,0.0,4,5,3,4.0,0.74,False,none,0.367,0.444,0.828,physics-constrained synthetic generation,2024-01-01
GO_1142,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1142,False,True,True,0.0,5,5,3,4.33,0.75,False,none,0.326,0.513,0.832,physics-constrained synthetic generation,2024-01-01
GO_1143,grid_operations,val,multi_step,hard,IEEE-30,SCN_GO_1143,False,True,True,0.0,5,4,5,4.67,0.81,False,none,0.413,0.496,0.838,physics-constrained synthetic generation,2024-01-01
GO_1144,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1144,False,True,True,0.0,4,5,4,4.33,0.75,False,none,0.328,0.434,0.836,physics-constrained synthetic generation,2024-01-01
GO_1145,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1145,False,True,True,0.0,5,4,4,4.33,0.78,False,none,0.407,0.432,0.831,physics-constrained synthetic generation,2024-01-01
GO_1146,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1146,False,True,True,0.0,3,4,4,3.67,0.75,False,none,0.322,0.509,0.826,physics-constrained synthetic generation,2024-01-01
GO_1147,grid_operations,val,factual,easy,IEEE-30,SCN_GO_1147,False,True,True,0.0,4,5,5,4.67,0.75,False,none,0.344,0.485,0.829,physics-constrained synthetic generation,2024-01-01
GO_1148,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1148,False,True,True,0.0,5,5,5,5.0,0.76,False,none,0.381,0.454,0.842,physics-constrained synthetic generation,2024-01-01
GO_1149,grid_operations,val,multi_step,hard,IEEE-30,SCN_GO_1149,False,True,True,0.0,4,5,3,4.0,0.76,False,none,0.372,0.529,0.821,physics-constrained synthetic generation,2024-01-01
GO_1150,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1150,False,True,True,0.0,4,5,3,4.0,0.76,False,none,0.311,0.492,0.825,physics-constrained synthetic generation,2024-01-01
GO_1151,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1151,False,True,True,0.0,3,3,4,3.33,0.75,False,none,0.353,0.516,0.83,physics-constrained synthetic generation,2024-01-01
GO_1152,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1152,False,True,True,0.0,4,5,5,4.67,0.76,False,none,0.387,0.49,0.836,physics-constrained synthetic generation,2024-01-01
GO_1153,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1153,False,True,True,0.0,4,4,5,4.33,0.77,False,none,0.331,0.489,0.846,physics-constrained synthetic generation,2024-01-01
GO_1154,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1154,False,True,True,0.0,5,3,5,4.33,0.79,False,none,0.34,0.452,0.835,physics-constrained synthetic generation,2024-01-01
GO_1155,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1155,False,True,True,0.0,3,3,4,3.33,0.82,False,none,0.358,0.464,0.841,physics-constrained synthetic generation,2024-01-01
GO_1156,grid_operations,val,factual,easy,IEEE-118,SCN_GO_1156,False,True,True,0.0,5,3,4,4.0,0.78,False,none,0.358,0.523,0.829,physics-constrained synthetic generation,2024-01-01
GO_1157,grid_operations,val,reasoning,medium,IEEE-30,SCN_GO_1157,False,True,True,0.0,4,3,3,3.33,0.82,False,none,0.349,0.49,0.847,physics-constrained synthetic generation,2024-01-01
GO_1158,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1158,False,True,True,0.0,4,5,5,4.67,0.75,False,none,0.32,0.508,0.855,physics-constrained synthetic generation,2024-01-01
GO_1159,grid_operations,val,factual,easy,IEEE-30,SCN_GO_1159,False,True,True,0.0,3,3,5,3.67,0.76,False,none,0.342,0.531,0.836,physics-constrained synthetic generation,2024-01-01
GO_1160,grid_operations,val,reasoning,medium,IEEE-118,SCN_GO_1160,False,True,True,0.0,3,5,4,4.0,0.78,False,none,0.407,0.451,0.837,physics-constrained synthetic generation,2024-01-01
GO_1161,grid_operations,val,multi_step,hard,IEEE-118,SCN_GO_1161,False,True,True,0.0,5,3,4,4.0,0.78,False,none,0.347,0.449,0.823,physics-constrained synthetic generation,2024-01-01
