doc_id,document_type,title,authors,publication_year,publisher,doi,primary_category,sub_category,keywords,abstract_snippet,page_count,language,access_type,citation_count,is_peer_reviewed,covers_physics_constraints,covers_llm_methods,covers_power_systems,covers_renewable_energy,covers_market_analysis,covers_anomaly_detection,relevance_score
KB_0460,conference_paper,Study on energy policy topic 460: power flow approaches,"Author_460A, Author_460B",2017,NERC,10.1109/PES.2017.983378,energy_policy,optimization,"power flow, low-rank adaptation, voltage stability, unit commitment",This paper investigates power flow methods for energy policy applications with emphasis on low-rank adaptation techniques...,28,English,public,74,True,False,False,False,False,False,False,0.82
KB_0461,journal_article,Study on renewable energy topic 461: anomaly detection approaches,"Author_461A, Author_461B",2023,Elsevier,10.1109/PES.2023.969634,renewable_energy,forecasting,"anomaly detection, large language model, voltage stability, market clearing",This paper investigates anomaly detection methods for renewable energy applications with emphasis on large language model techniques...,41,English,public,161,True,False,True,False,True,False,True,0.91
KB_0462,grid_code,Study on AI ML topic 462: demand forecasting approaches,"Author_462A, Author_462B",2016,IEEE,10.1109/PES.2016.333552,AI_ML,optimization,"grid topology, anomaly detection, demand forecasting, multimodal learning",This paper investigates grid topology methods for AI ML applications with emphasis on anomaly detection techniques...,23,English,subscription,173,False,False,False,False,False,False,True,0.72
KB_0463,ieee_standard,Study on AI ML topic 463: GNN approaches,"Author_463A, Author_463B",2015,IEA,10.1109/PES.2015.563687,AI_ML,optimization,"physics-informed, voltage stability, GNN, grid topology",This paper investigates physics-informed methods for AI ML applications with emphasis on voltage stability techniques...,19,English,subscription,1,False,True,False,False,False,False,False,0.77
KB_0464,regulatory_document,Study on energy policy topic 464: multimodal learning approaches,"Author_464A, Author_464B",2016,CAISO,10.1109/PES.2016.213910,energy_policy,control,"multimodal learning, low-rank adaptation, physics-informed, LoRA fine-tuning",This paper investigates multimodal learning methods for energy policy applications with emphasis on low-rank adaptation techniques...,39,English,public,17,False,True,True,False,False,False,False,0.99
KB_0465,ieee_standard,Study on power systems topic 465: GNN approaches,"Author_465A, Author_465B",2023,Springer,10.1109/PES.2023.767500,power_systems,modeling,"voltage stability, question answering, market clearing, GNN",This paper investigates voltage stability methods for power systems applications with emphasis on question answering techniques...,25,English,open_access,15,False,False,False,True,False,False,False,0.96
KB_0466,conference_paper,Study on power systems topic 466: market clearing approaches,"Author_466A, Author_466B",2017,IET,10.1109/PES.2017.214434,power_systems,optimization,"anomaly detection, renewable, demand forecasting, market clearing",This paper investigates anomaly detection methods for power systems applications with emphasis on renewable techniques...,37,English,open_access,24,True,False,False,True,True,False,True,0.8
KB_0467,grid_code,Study on renewable energy topic 467: SCADA approaches,"Author_467A, Author_467B",2020,CAISO,10.1109/PES.2020.792388,renewable_energy,forecasting,"power flow, grid topology, SCADA, frequency regulation",This paper investigates power flow methods for renewable energy applications with emphasis on grid topology techniques...,42,English,subscription,37,False,False,False,False,True,False,False,0.78
KB_0468,technical_report,Study on grid operations topic 468: SCADA approaches,"Author_468A, Author_468B",2015,Elsevier,10.1109/PES.2015.991899,grid_operations,control,"inertia, LoRA fine-tuning, SCADA, voltage stability",This paper investigates inertia methods for grid operations applications with emphasis on LoRA fine-tuning techniques...,16,English,public,112,False,False,True,True,False,False,False,0.94
KB_0469,ieee_standard,Study on power systems topic 469: multimodal learning approaches,"Author_469A, Author_469B",2021,Springer,10.1109/PES.2021.580319,power_systems,forecasting,"inertia, multimodal learning, physics-informed, anomaly detection",This paper investigates inertia methods for power systems applications with emphasis on multimodal learning techniques...,8,English,open_access,166,False,True,False,True,False,False,True,0.62
KB_0470,ieee_standard,Study on grid operations topic 470: decision support approaches,"Author_470A, Author_470B",2022,IET,10.1109/PES.2022.433981,grid_operations,review,"optimal power flow, SCADA, decision support, voltage stability",This paper investigates optimal power flow methods for grid operations applications with emphasis on SCADA techniques...,27,English,subscription,17,False,False,False,True,False,False,False,0.71
KB_0471,regulatory_document,Study on market design topic 471: optimal power flow approaches,"Author_471A, Author_471B",2018,DOE,10.1109/PES.2018.578990,market_design,forecasting,"renewable, optimal power flow, physics-informed, market clearing",This paper investigates renewable methods for market design applications with emphasis on optimal power flow techniques...,44,English,open_access,27,False,True,False,False,True,True,False,0.82
KB_0472,conference_paper,Study on power systems topic 472: large language model approaches,"Author_472A, Author_472B",2020,IEEE,10.1109/PES.2020.652509,power_systems,review,"physics-informed, renewable, curtailment, large language model",This paper investigates physics-informed methods for power systems applications with emphasis on renewable techniques...,36,English,open_access,82,True,True,True,True,True,False,False,0.67
KB_0473,technical_report,Study on market design topic 473: GNN approaches,"Author_473A, Author_473B",2019,DOE,10.1109/PES.2019.356329,market_design,optimization,"GNN, anomaly detection, frequency regulation, decision support",This paper investigates GNN methods for market design applications with emphasis on anomaly detection techniques...,44,English,subscription,51,False,False,False,False,False,True,True,0.65
KB_0474,ieee_standard,Study on energy policy topic 474: decision support approaches,"Author_474A, Author_474B",2015,Elsevier,10.1109/PES.2015.875963,energy_policy,analysis,"GNN, decision support, renewable, grid topology",This paper investigates GNN methods for energy policy applications with emphasis on decision support techniques...,41,English,public,71,False,False,False,False,True,False,False,0.51
KB_0475,technical_report,Study on market design topic 475: multimodal learning approaches,"Author_475A, Author_475B",2021,IEEE,10.1109/PES.2021.308089,market_design,modeling,"low-rank adaptation, multimodal learning, large language model, question answering",This paper investigates low-rank adaptation methods for market design applications with emphasis on multimodal learning techniques...,17,English,subscription,101,False,False,True,False,False,True,False,0.82
KB_0476,technical_report,Study on energy policy topic 476: anomaly detection approaches,"Author_476A, Author_476B",2020,CAISO,10.1109/PES.2020.128628,energy_policy,analysis,"optimal power flow, inertia, anomaly detection, GNN",This paper investigates optimal power flow methods for energy policy applications with emphasis on inertia techniques...,24,English,subscription,233,False,False,False,False,False,False,True,0.91
KB_0477,journal_article,Study on grid operations topic 477: GNN approaches,"Author_477A, Author_477B",2017,CAISO,10.1109/PES.2017.447366,grid_operations,modeling,"decision support, optimal power flow, GNN, large language model",This paper investigates decision support methods for grid operations applications with emphasis on optimal power flow techniques...,26,English,subscription,89,True,False,True,True,False,False,False,0.53
KB_0478,conference_paper,Study on AI ML topic 478: decision support approaches,"Author_478A, Author_478B",2017,IET,10.1109/PES.2017.941758,AI_ML,control,"large language model, voltage stability, inertia, decision support",This paper investigates large language model methods for AI ML applications with emphasis on voltage stability techniques...,20,English,subscription,160,True,False,True,False,False,False,False,0.71
KB_0479,grid_code,Study on power systems topic 479: physics-informed approaches,"Author_479A, Author_479B",2015,DOE,10.1109/PES.2015.910068,power_systems,analysis,"market clearing, frequency regulation, voltage stability, physics-informed",This paper investigates market clearing methods for power systems applications with emphasis on frequency regulation techniques...,20,English,subscription,215,False,True,False,True,False,False,False,0.85
KB_0480,technical_report,Study on AI ML topic 480: renewable approaches,"Author_480A, Author_480B",2017,EPRI,10.1109/PES.2017.744547,AI_ML,review,"renewable, LoRA fine-tuning, anomaly detection, GNN",This paper investigates renewable methods for AI ML applications with emphasis on LoRA fine-tuning techniques...,26,English,open_access,175,False,False,True,False,True,False,True,0.6
